                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    226,                0.40896,                 0.4521,                0.26083,                0.79249,                0.99617,                      1,                  0.995,                0.91217,                0.99518,                0.98264,                0.98965,                0.79802,                0.49748,                0.73188,                0.27796,                0.80433,               0.000515,               0.000515,               0.000515
                    227,                0.39608,                0.44616,                0.25724,                0.79494,                      1,                0.99482,                  0.995,                0.91438,                  0.993,                0.98575,                0.99173,                0.80681,                0.49219,                 0.7129,                0.27781,                0.80451,              0.0005084,              0.0005084,              0.0005084
                    228,                0.40235,                0.44638,                0.26001,                0.79315,                 0.9993,                0.99653,                  0.995,                0.90758,                0.99234,                0.98958,                0.99226,                 0.8052,                0.49868,                0.71327,                0.27829,                0.80512,              0.0005018,              0.0005018,              0.0005018
                    229,                0.39072,                0.45384,                0.25406,                0.79469,                      1,                0.99518,                  0.995,                0.91233,                  0.993,                 0.9857,                0.99039,                0.80324,                0.49137,                0.69692,                0.28022,                0.80456,              0.0004952,              0.0004952,              0.0004952
                    230,                0.39866,                0.45949,                0.25646,                0.79154,                0.99967,                0.99306,                  0.995,                 0.9131,                0.98917,                0.98264,                0.98932,                0.79738,                0.49696,                0.68106,                0.28166,                0.80293,              0.0004886,              0.0004886,              0.0004886
                    231,                0.39647,                0.44981,                0.25351,                0.79372,                0.99651,                0.99272,                0.99497,                 0.9106,                0.99303,                0.98925,                0.99195,                0.81043,                0.49665,                0.66116,                0.27929,                0.80324,               0.000482,               0.000482,               0.000482
                    232,                 0.4023,                0.45403,                0.25812,                0.79396,                0.99922,                0.99306,                  0.995,                0.91634,                0.99207,                0.97917,                0.98907,                0.80621,                0.48987,                0.69092,                0.27368,                0.80272,              0.0004754,              0.0004754,              0.0004754
                    233,                0.38806,                0.46341,                0.25152,                0.79078,                0.99911,                0.98611,                0.99493,                0.91767,                 0.9886,                0.98264,                0.99237,                0.80199,                0.48286,                0.67915,                0.27497,                  0.803,              0.0004688,              0.0004688,              0.0004688
                    234,                0.39747,                0.44276,                0.25523,                0.79061,                      1,                0.98936,                0.99483,                0.91668,                 0.9965,                0.98942,                0.99437,                0.80434,                0.47819,                0.69111,                 0.2715,                0.80115,              0.0004622,              0.0004622,              0.0004622
                    235,                0.39549,                 0.4482,                0.25545,                0.79287,                      1,                0.98942,                0.99476,                0.91407,                 0.9965,                0.98937,                0.99438,                0.80204,                0.48272,                0.71774,                0.27471,                0.80416,              0.0004556,              0.0004556,              0.0004556
                    236,                0.38876,                0.44891,                0.25086,                0.79307,                0.99651,                0.99256,                0.99497,                0.91635,                      1,                0.98899,                0.99469,                0.81296,                0.49547,                0.69137,                0.27017,                0.80294,               0.000449,               0.000449,               0.000449
                    237,                0.37691,                0.42842,                0.24829,                0.78857,                      1,                0.98927,                0.99497,                0.91844,                      1,                0.98927,                0.99438,                0.80826,                0.48072,                 0.7099,                0.27204,                0.80243,              0.0004424,              0.0004424,              0.0004424
                    238,                 0.3914,                0.44818,                0.25445,                 0.7917,                0.99915,                0.99306,                  0.995,                0.91073,                0.99649,                0.98561,                0.99105,                0.80325,                0.47909,                0.67635,                0.27545,                0.80238,              0.0004358,              0.0004358,              0.0004358
                    239,                0.39155,                0.44053,                0.25427,                  0.795,                0.99968,                0.99306,                  0.995,                 0.9118,                0.99619,                0.98958,                0.99271,                 0.8086,                0.48349,                0.66931,                0.27747,                0.80149,              0.0004292,              0.0004292,              0.0004292
                    240,                0.39479,                0.44767,                0.25445,                0.79028,                0.99626,                0.98958,                0.99493,                0.91275,                0.99626,                0.98958,                0.99493,                 0.8026,                0.48999,                0.67688,                 0.2781,                0.80337,              0.0004226,              0.0004226,              0.0004226
                    241,                0.38179,                0.43418,                0.24806,                0.79023,                0.99931,                0.98611,                0.99493,                0.90848,                0.99228,                0.97917,                 0.9899,                 0.8038,                0.50114,                0.68449,                0.27285,                 0.8057,               0.000416,               0.000416,               0.000416
                    242,                0.39018,                0.44506,                0.25134,                0.79342,                0.99952,                0.99306,                  0.995,                0.91083,                0.99298,                0.98217,                0.98862,                0.79953,                0.47853,                0.69782,                0.27763,                0.80458,              0.0004094,              0.0004094,              0.0004094
                    243,                0.39795,                0.43932,                0.25466,                0.79265,                0.99653,                0.99621,                0.99497,                 0.9134,                0.99629,                0.98611,                0.99088,                0.80056,                0.48031,                0.68785,                0.26939,                0.80286,              0.0004028,              0.0004028,              0.0004028
                    244,                0.39375,                0.45127,                0.25147,                0.79198,                0.99999,                0.99306,                  0.995,                0.91426,                0.99649,                0.98595,                0.99051,                0.79988,                0.48365,                0.70657,                0.26944,                0.80253,              0.0003962,              0.0003962,              0.0003962
                    245,                0.39813,                0.44742,                0.25454,                0.79095,                      1,                0.99289,                  0.995,                0.90858,                0.99263,                0.98264,                 0.9892,                0.80313,                0.49283,                0.69216,                0.27235,                0.80308,              0.0003896,              0.0003896,              0.0003896
                    246,                0.39416,                0.43643,                0.25059,                0.79159,                      1,                0.99281,                  0.995,                0.91244,                0.99598,                0.98611,                0.99063,                0.80874,                0.48845,                  0.743,                0.27662,                0.80368,               0.000383,               0.000383,               0.000383
                    247,                0.39086,                0.45437,                0.25105,                0.79232,                      1,                0.98918,                0.99497,                0.91128,                0.99298,                0.98223,                0.98775,                0.80389,                0.48862,                0.74266,                0.27477,                0.80518,              0.0003764,              0.0003764,              0.0003764
                    248,                0.37856,                0.43234,                0.24348,                0.79012,                0.99573,                0.99306,                0.99486,                0.91134,                  0.993,                0.98543,                0.99019,                0.80647,                 0.4859,                0.70539,                0.27293,                0.80425,              0.0003698,              0.0003698,              0.0003698
                    249,                 0.3907,                0.44408,                0.25092,                 0.7911,                0.99653,                 0.9962,                 0.9949,                0.91349,                0.99265,                0.98611,                0.99068,                0.79739,                0.48229,                0.71799,                 0.2722,                0.80362,              0.0003632,              0.0003632,              0.0003632
                    250,                0.39644,                0.45126,                0.25064,                 0.7915,                0.99647,                0.98958,                0.99486,                0.91362,                0.99297,                0.98611,                0.99048,                0.80643,                0.48223,                0.72962,                0.27276,                0.80054,              0.0003566,              0.0003566,              0.0003566
                    251,                 0.3819,                0.43474,                0.24693,                0.78924,                      1,                0.98924,                0.99497,                 0.9134,                0.99595,                0.98264,                0.99091,                0.79815,                0.48794,                0.72424,                0.27229,                0.80075,                0.00035,                0.00035,                0.00035
                    252,                0.38154,                0.44128,                0.24739,                0.78875,                0.99651,                0.99263,                0.99493,                0.91379,                  0.993,                 0.9857,                0.99108,                0.80778,                  0.484,                0.69927,                0.26174,                0.79918,              0.0003434,              0.0003434,              0.0003434
                    253,                0.38926,                0.43598,                0.25046,                 0.7909,                0.99981,                0.99306,                  0.995,                0.91861,                0.99649,                0.98584,                0.99116,                0.80943,                0.48734,                0.69209,                0.27075,                    0.8,              0.0003368,              0.0003368,              0.0003368
                    254,                0.38527,                0.44298,                0.24928,                0.78933,                      1,                0.99173,                  0.995,                0.91592,                0.99589,                0.98264,                0.99093,                0.80233,                0.48214,                0.67441,                0.27221,                0.80123,              0.0003302,              0.0003302,              0.0003302
                    255,                0.36683,                0.42166,                0.24201,                0.78699,                      1,                0.98936,                0.99497,                  0.918,                 0.9959,                0.98264,                0.99105,                0.80794,                0.48273,                0.66784,                0.26947,                0.80133,              0.0003236,              0.0003236,              0.0003236
                    256,                0.38039,                0.43454,                0.24727,                0.78878,                      1,                0.98929,                0.99497,                0.92078,                0.99592,                0.98264,                0.99329,                0.81056,                0.48336,                 0.7121,                0.26995,                0.80037,               0.000317,               0.000317,               0.000317
                    257,                0.37446,                0.42335,                0.24387,                0.79128,                      1,                0.98917,                0.99493,                0.91597,                0.99602,                0.98264,                0.99309,                0.80764,                0.48369,                0.67583,                0.26694,                 0.8003,              0.0003104,              0.0003104,              0.0003104
                    258,                0.38173,                0.44198,                 0.2469,                0.79004,                0.99651,                0.99276,                0.99497,                0.91835,                0.99604,                0.98264,                0.99098,                0.80733,                0.48359,                0.64969,                 0.2673,                0.80066,              0.0003038,              0.0003038,              0.0003038
                    259,                0.38026,                0.42768,                0.24688,                0.78701,                0.99941,                0.98611,                0.99486,                0.91954,                0.99589,                0.98264,                0.99118,                0.80772,                0.48031,                0.67205,                0.26677,                 0.7996,              0.0002972,              0.0002972,              0.0002972
                    260,                0.38243,                0.44074,                0.24556,                0.79338,                      1,                 0.9894,                0.99493,                0.91452,                0.99935,                0.98611,                0.99282,                   0.81,                 0.4977,                0.72874,                0.27315,                0.80163,              0.0002906,              0.0002906,              0.0002906
                    261,                 0.3739,                0.43408,                0.24384,                0.79181,                      1,                 0.9892,                 0.9949,                0.90858,                0.99595,                0.98264,                0.99089,                0.80213,                0.49831,                0.72321,                0.27331,                0.80191,               0.000284,               0.000284,               0.000284
                    262,                0.38794,                0.45253,                0.24576,                0.79297,                      1,                0.98914,                0.99497,                0.91686,                0.99649,                0.98567,                0.99107,                0.80927,                0.48659,                0.68245,                0.26959,                0.80023,              0.0002774,              0.0002774,              0.0002774
                    263,                0.35837,                0.41622,                0.23827,                0.78891,                      1,                0.99093,                  0.995,                0.91173,                0.99649,                0.98576,                0.99097,                0.80355,                0.47398,                0.67775,                0.26503,                0.80103,              0.0002708,              0.0002708,              0.0002708
                    264,                0.37342,                 0.4354,                0.24155,                0.78959,                      1,                 0.9923,                  0.995,                0.91352,                0.99649,                0.98585,                0.99309,                0.80618,                0.47672,                0.67866,                0.26305,                0.80114,              0.0002642,              0.0002642,              0.0002642
                    265,                0.36529,                0.41239,                0.23956,                0.79099,                      1,                0.98952,                0.99497,                 0.9168,                0.99649,                0.98605,                0.99098,                  0.806,                0.47911,                0.67236,                0.26302,                0.80074,              0.0002576,              0.0002576,              0.0002576
                    266,                0.37692,                0.44731,                0.24347,                0.79008,                      1,                0.98944,                0.99497,                0.90912,                0.99649,                0.98597,                0.99065,                0.79976,                 0.4807,                0.69221,                0.26443,                 0.8023,               0.000251,               0.000251,               0.000251
                    267,                0.35793,                0.42633,                0.23443,                0.78811,                      1,                0.99236,                  0.995,                0.91654,                0.99649,                 0.9858,                0.99049,                0.80239,                0.48245,                 0.7093,                0.26571,                0.80064,              0.0002444,              0.0002444,              0.0002444
                    268,                0.37741,                0.43429,                0.24163,                0.79121,                      1,                0.98919,                0.99497,                0.91096,                0.99649,                0.98572,                0.99068,                0.80829,                0.49531,                0.69888,                0.26647,                0.80004,              0.0002378,              0.0002378,              0.0002378
                    269,                0.37295,                0.42699,                0.24115,                0.79087,                0.99991,                0.98958,                0.99493,                0.90787,                 0.9964,                0.98611,                 0.9905,                0.79996,                0.49875,                0.71017,                0.27304,                 0.8008,              0.0002312,              0.0002312,              0.0002312
                    270,                0.38526,                 0.4417,                0.24585,                0.78845,                      1,                0.99265,                  0.995,                0.91343,                0.99617,                0.98611,                0.99034,                0.79936,                0.49573,                 0.7381,                0.26685,                0.80191,              0.0002246,              0.0002246,              0.0002246
                    271,                0.37304,                0.43309,                0.23954,                0.78601,                0.99964,                0.98958,                0.99497,                0.91189,                0.99613,                0.98611,                0.99223,                0.80029,                0.48715,                 0.7226,                0.26959,                0.80227,               0.000218,               0.000218,               0.000218
                    272,                0.36181,                  0.428,                0.23749,                0.78979,                0.99967,                0.98958,                0.99493,                0.91405,                0.99616,                0.98611,                0.99079,                0.80232,                0.47816,                0.69889,                0.26649,                0.80003,              0.0002114,              0.0002114,              0.0002114
                    273,                0.36652,                0.42743,                0.23861,                0.78829,                 0.9997,                0.98958,                0.99493,                0.91635,                0.99619,                0.98611,                0.99291,                 0.8004,                0.46716,                0.69812,                0.26104,                0.79912,              0.0002048,              0.0002048,              0.0002048
                    274,                0.35864,                0.41381,                0.23722,                 0.7879,                0.99978,                0.98958,                 0.9949,                0.91807,                0.99628,                0.98611,                0.99065,                0.80354,                0.47174,                0.68611,                0.26258,                0.79986,              0.0001982,              0.0001982,              0.0001982
                    275,                0.35862,                0.42718,                0.23203,                 0.7911,                0.99969,                0.98958,                0.99497,                0.91695,                0.99267,                0.98264,                0.98885,                0.79688,                0.47321,                0.69622,                0.26588,                0.80097,              0.0001916,              0.0001916,              0.0001916
                    276,                0.36838,                0.42864,                0.23912,                0.79162,                      1,                0.99254,                  0.995,                0.91649,                0.99625,                0.98611,                0.99243,                0.80371,                 0.4751,                0.68617,                0.26702,                0.80095,               0.000185,               0.000185,               0.000185
                    277,                0.37679,                0.44631,                0.23991,                0.78887,                      1,                0.99239,                  0.995,                0.91275,                0.99642,                0.98611,                0.99237,                0.80241,                0.47918,                0.68567,                0.27203,                0.80044,              0.0001784,              0.0001784,              0.0001784
                    278,                0.37456,                0.44033,                0.24106,                0.79119,                      1,                0.99274,                  0.995,                0.91282,                 0.9962,                0.98611,                0.99237,                0.80277,                 0.4775,                0.69594,                0.26328,                0.80011,              0.0001718,              0.0001718,              0.0001718
                    279,                0.35317,                0.41985,                0.23088,                  0.787,                      1,                0.99295,                  0.995,                0.91626,                0.99645,                0.98611,                0.99254,                0.80297,                0.48268,                0.69567,                0.26623,                0.80161,              0.0001652,              0.0001652,              0.0001652
                    280,                0.36567,                0.42642,                0.23721,                0.79069,                      1,                 0.9927,                  0.995,                0.91297,                0.99643,                0.98611,                0.99086,                0.80091,                0.47676,                0.69374,                0.26504,                0.80034,              0.0001586,              0.0001586,              0.0001586
                    281,                0.37927,                0.43045,                0.24114,                0.78958,                      1,                 0.9927,                  0.995,                0.91771,                0.99614,                0.98611,                0.99296,                0.79812,                0.47419,                0.71208,                0.26483,                0.79987,               0.000152,               0.000152,               0.000152
                    282,                0.36316,                0.42055,                  0.235,                0.78874,                      1,                 0.9925,                  0.995,                0.91009,                 0.9962,                0.98611,                0.99293,                0.80152,                0.48285,                0.73275,                0.26449,                0.80038,              0.0001454,              0.0001454,              0.0001454
                    283,                0.37395,                0.43311,                0.23574,                0.78888,                      1,                0.99242,                  0.995,                0.91699,                 0.9928,                0.98264,                0.98902,                0.79749,                0.47396,                0.71353,                0.25993,                0.79979,              0.0001388,              0.0001388,              0.0001388
                    284,                0.36445,                0.42802,                0.23488,                0.78857,                0.99993,                0.98958,                0.99497,                0.91632,                 0.9964,                0.98611,                0.99093,                0.80287,                0.47451,                0.70597,                0.25892,                0.80018,              0.0001322,              0.0001322,              0.0001322
                    285,                 0.3508,                0.41274,                0.23117,                0.78906,                      1,                0.99204,                  0.995,                0.91609,                0.99649,                0.98595,                0.99093,                 0.8009,                0.47733,                0.70511,                0.26258,                0.79953,              0.0001256,              0.0001256,              0.0001256
                    286,                0.35705,                0.41243,                0.23272,                0.78927,                      1,                0.99234,                  0.995,                 0.9155,                0.99637,                0.98611,                0.99096,                0.79993,                0.48421,                0.72258,                0.26275,                0.79988,               0.000119,               0.000119,               0.000119
                    287,                0.36894,                0.42082,                0.23542,                 0.7886,                      1,                0.99225,                  0.995,                0.91555,                0.99646,                0.98611,                0.99096,                 0.7993,                0.48069,                0.73473,                0.26032,                0.79969,              0.0001124,              0.0001124,              0.0001124
                    288,                0.36312,                0.43036,                0.23394,                 0.7926,                      1,                 0.9915,                  0.995,                0.91297,                0.99298,                0.98229,                0.98929,                0.80537,                0.48238,                0.72868,                0.26024,                0.79894,              0.0001058,              0.0001058,              0.0001058
                    289,                0.35727,                0.41962,                0.23356,                0.78525,                0.99951,                0.98611,                0.99493,                0.91205,                0.99599,                0.98264,                0.99082,                0.80136,                0.47971,                0.72747,                0.26328,                 0.7996,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.36817,                0.42003,                 0.2363,                0.78833,                0.99951,                0.98611,                0.99493,                  0.911,                0.99599,                0.98264,                0.99075,                0.80111,                0.47639,                0.72012,                0.26387,                0.80066,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.34751,                0.43277,                0.22401,                0.77544,                      1,                0.98919,                0.99493,                0.91147,                0.99649,                0.98573,                0.99061,                0.79519,                0.48039,                  0.735,                0.26546,                0.80082,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.34042,                0.40615,                0.22053,                0.77615,                      1,                 0.9891,                0.99486,                0.91088,                0.99649,                0.98563,                 0.9924,                0.79523,                0.48359,                0.74463,                0.26351,                0.80112,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.33413,                0.40645,                0.21749,                0.77419,                      1,                0.98931,                 0.9949,                0.91121,                0.99649,                0.98583,                0.99235,                0.79534,                0.48388,                0.74725,                0.26482,                0.80037,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.33415,                0.41449,                0.21559,                0.77658,                      1,                0.98942,                 0.9949,                0.91315,                0.99649,                0.98595,                0.99241,                0.80051,                 0.4826,                0.75959,                0.26535,                0.79994,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.32887,                0.40716,                0.21145,                0.77413,                0.99998,                0.98958,                 0.9949,                0.91103,                0.99648,                0.98611,                 0.9923,                0.79965,                0.48095,                0.75808,                0.26505,                0.80013,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.33877,                0.41475,                0.21893,                0.77188,                0.99984,                0.98958,                0.99497,                0.90901,                0.99634,                0.98611,                0.99043,                0.79711,                0.48406,                0.74989,                0.26677,                0.80009,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.32922,                0.41078,                 0.2121,                0.77493,                 0.9998,                0.98958,                0.99497,                0.91148,                0.99628,                0.98611,                0.99047,                0.79819,                0.48508,                0.74844,                0.26821,                0.80016,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.34072,                0.42363,                0.21885,                0.77779,                0.99979,                0.98958,                0.99497,                0.91179,                0.99277,                0.98264,                0.98892,                0.79765,                0.48615,                0.74733,                0.26878,                0.80078,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.33129,                0.40707,                 0.2148,                0.77393,                0.99652,                0.99494,                0.99497,                0.91172,                0.99298,                0.98263,                0.98893,                0.79816,                0.48553,                0.75574,                0.26583,                 0.8012,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                0.33021,                0.40367,                 0.2131,                0.77528,                      1,                0.99241,                  0.995,                0.91392,                0.99298,                0.98262,                0.98896,                0.79937,                0.48494,                0.76107,                0.26385,                0.80041,               2.66e-05,               2.66e-05,               2.66e-05
